VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA ERRFLAG_FIT zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR LENSDMU LENSDMUERR MWEBV HOST_NMATCH HOST_NMATCH2 HOST_OBJID HOST_ZPHOT HOST_ZPHOTERR HOST_ZSPEC HOST_ZSPECERR HOST_RA HOST_DEC HOST_ANGSEP HOST_DDLR HOST_CONFUSION HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGSFR HOST_LOGSFR_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR HOST_COLOR HOST_COLOR_ERR HOST_MAG_g HOST_MAG_i HOST_SBFLUXCAL_g HOST_SBFLUXCAL_i HOST_SBMAG_g HOST_SBMAG_i PKMJDINI SNRMAX1 SNRMAX2 SNRMAX3 SNRSUM BANDLIST PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RADIUS_POP PROB_SCONE PROB_SNIRFV19 PROB_SNNDESCC PROB_SNNJ17 PROB_SNNV19 CUTMASK MU MUMODEL MUERR MUERR_RENORM MUERR_RAW MUERR_VPEC MURES MUPULL M0DIF M0DIFERR CHI2_BEAMS PROBCC_BEAMS biasCor_nevt biasCor_mu biasCorErr_mu biasCor_muCOVSCALE biasCor_muCOVADD IDSAMPLE IZBIN 
SN: 1581048 1581048 10 0 C1 3 0 0.40244 0.00100 0.40194 0.00100 0.40194 0.00172 0 300 0 0 9.74352e-03 1 3 107966 -9 -9 0.40240 1.00000e-03 54.883392 -27.715481 0.56600 0.73000 -3.09310e+00 9.86000 2.00000e-02 1.21800 0.15300 -8.62200e+00 0.15326 0.46900 -999 22.48000 21.22000 18.44000 63.08000 24.33560 23.00027 57729.0547 30.03889 21.73650 13.10228 81.76390 riz 57730.0312 0.2330 0.50629 0.27463 -6.86807e-02 3.20188e-02 22.01653 3.57800e-02 2.80150e-05 9.23223e-07 2.95336e-03 -1.52016e-07 -2.35136e-08 48 34.75542 0.92381 0.284416 0.97920 0.99000 1 0.99990 1 0 41.59565 41.68851  0.14354  0.1439  0.0847  0.0063 -0.0625 -0.435 -0.0304  0.0149 0.10 0.000e+00 15120 0.0327  0.003  1.000 0.0121 6 11 
SN: 1323831 1323831 10 0 C3 3 0 0.31131 0.00100 0.31079 0.00100 0.31079 0.00165 0 300 0 0 6.99960e-03 2 2 -11789 -9 -9 0.31130 1.00000e-03 52.853771 -27.137886 0.41200 0.28000 -3.87974e+00 10.62300 1.30000e-02 1.15200 1.20000e-02 -9.47700e+00 2.33238e-02 1.02300 -999 21.60000 20.01000 59.30000 238.92999 23.06736 21.55432 57025.1406 13.41555 12.78696 12.74785 30.90919 griz 57027.9727 0.0452 0.32441 0.86855 1.75113e-02 6.33836e-02 22.31837 7.98165e-02 2.12154e-05 1.55962e-06 7.74697e-03 -3.47910e-07 -3.53844e-08 10 17.71017 6.00539e-02 0.122886 5.00000e-04 0.10190 0 5.90000e-03 0 0 41.72013 41.03930  0.26103 258.7145  0.2329  0.0079  0.6944  2.660 -0.0136  0.0162 3.81 1.000e+00 4190 -0.0584  0.003  1.000 0.0126 3  9 
SN: 1305051 1305051 10 0 S1 3 0 0.29980 0.00100 0.29887 0.00100 0.29887 0.00164 0 300 0 0 5.37460e-02 1 1 31674 -9 -9 0.29980 1.00000e-03 42.560154 -0.033990 1.38200 0.88300 -9 10.20900 1.60000e-02 1.31000 2.90000e-02 -8.82900e+00 5.10392e-02 0.50800 -999 22.24000 20.95000 26.32000 74.88000 23.94929 22.81409 56960.2617 35.40517 32.24062 26.21223 86.23383 griz 56961.9844 0.3326 -1.02510e+00 0.34107 2.52842e-02 2.33937e-02 21.90930 3.02681e-02 3.09228e-05 8.62063e-07 3.45553e-03 -1.77546e-07 -1.32550e-08 46 47.14938 0.42533 0.351939 0.99960 0.97650 1 0.99990 1 0 41.09030 40.94232  0.14332  0.1421  0.0736  0.0082  0.1615  1.127 -0.0136  0.0162 1.18 0.000e+00 5211 -0.0897  0.005  1.000 0.0138 5  9 
SN: 1295062 1295062 10 0 X2 3 0 0.21938 0.00100 0.21839 0.00100 0.21839 0.00158 0 300 0 0 2.19433e-02 1 1 35696 -9 -9 0.21940 1.00000e-03 35.482319 -5.598152 0.15900 0.22500 -9 9.20900 1.00000e-02 0.39100 8.60000e-02 -8.79400e+00 8.98443e-02 0.69500 -999 22.52000 21.52000 30.85000 67.07000 23.77686 22.93368 56904.2266 25.81748 20.91768 17.62090 49.76020 giz 56909.8359 0.0303 0.14498 0.57944 0.19464 3.57211e-02 21.41522 6.10806e-02 4.87431e-05 2.74216e-06 9.92599e-03 -9.19729e-07 -8.05362e-08 10 12.86302 0.23143 0.650592 0.75040 0.35680 0.95890 0.97540 0.89880 0 40.05123 40.16935  0.26814  0.2672  0.1056  0.0109 -0.1033 -0.385 -0.0148  0.0196 1.35 3.214e-03  786 0.0870  0.018  1.000 0.0594 4  7 
SN: 1292332 1292332 10 101 S2 3 0 0.27358 0.00100 0.27265 0.00100 0.27265 0.00162 0 300 0 0 2.51615e-02 1 1 32815 -9 -9 0.27360 1.00000e-03 41.143528 -1.285167 0.21400 0.22700 -9 10.21200 5.20000e-02 -1.90000e-01 9.81000 -1.03530e+01 9.81003 1.51200 -999 22.48000 20.59000 24.99000 139.37000 24.00558 22.13958 56903.3867 59.12183 40.52469 21.50333 121.10387 griz 56901.3438 0.2071 0.59426 0.20622 -8.67131e-02 1.64428e-02 20.97479 2.21464e-02 7.31279e-05 1.49163e-06 9.38211e-04 -1.95925e-07 -1.38245e-08 31 23.60620 0.82628 0.350406 0.96300 0.98200 1 0.99990 1 0 40.67029 40.71417  0.10369  0.1033  0.0574  0.0089 -0.0311 -0.300 -0.0128  0.0172 -0.65 0.000e+00 3234 0.0210  0.005  1.000 0.0061 5  8 
SN: 1317724 1317724 10 0 X3 3 0 0.46890 0.00100 0.46775 0.00100 0.46775 0.00178 0 300 0 0 2.62734e-02 1 2 38103 -9 -9 0.46890 1.00000e-03 37.337154 -4.721061 1.10000 1.36200 -2.34345e+00 10.41000 3.90000e-02 -2.62000e-01 0.20900 -1.06610e+01 0.25610 1.15300 -999 23.79000 21.49000 3.68000 26.22000 26.08538 23.95342 57012.1055 53.21040 32.86622 22.17699 113.29146 riz 57017.6797 0.3520 1.33020 0.38853 -2.61853e-04 3.48548e-02 22.68382 3.75180e-02 1.51520e-05 5.23584e-07 5.93716e-03 -1.34225e-07 -1.46363e-08 18 8.45357 0.97109 0.443400 0.99970 0.99670 1 0.99960 1 0 42.27658 42.07771  0.13426  0.1346  0.0934  0.0055  0.2027  1.509 -0.0038  0.0132 2.06 0.000e+00  667 -0.0239  0.012  1.000 0.0080 2 13 
SN: 1318126 1318126 10 0 E2 3 0 0.37397 0.00100 0.37298 0.00100 0.37298 0.00170 0 300 0 0 6.43466e-03 1 1 29983 -9 -9 0.37400 1.00000e-03 8.341279 -44.360390 1.33100 1.75500 -9 9.41400 2.80000e-02 -2.82000e-01 4.10000e-02 -9.73300e+00 6.31269e-02 0.58500 -999 23.82000 22.48000 3.22000 7.86000 26.23036 25.26144 57011.0586 56.09946 47.50063 31.03411 114.63138 griz 57010.7070 0.2402 -2.48289e-01 0.29924 -1.05569e-01 1.45701e-02 21.88743 1.78833e-02 3.15521e-05 5.19700e-07 2.18277e-03 -9.56609e-08 -2.78634e-09 31 28.72486 0.58356 0.361497 0.99940 0.97800 1 1 1 0 41.46099 41.49928  0.12521  0.1255  0.0598  0.0067 -0.0079 -0.063 -0.0304  0.0149 -0.36 0.000e+00 4186 0.0270  0.005  1.000 0.0108 6 11 
SN: 1302399 1302399 10 0 C3 3 0 0.76565 0.00100 0.76495 0.00100 0.76495 0.00203 0 300 0 0 6.99738e-03 1 2 27138 -9 -9 0.76560 1.00000e-03 52.858170 -27.140636 0.88900 0.89300 -2.82137e+00 10.80800 2.20000e-02 0.92400 0.12800 -9.88600e+00 0.14494 1.31900 -999 25.33000 22.76000 1.25000 17.66000 27.25772 24.38252 56936.3086 10.67292 8.25285 4.53941 23.63930 riz 56950.9688 1.1919 -2.36717e+00 0.78587 0.22561 0.10431 24.54826 7.93383e-02 2.72080e-06 1.98817e-07 1.63185e-02 -8.89151e-08 -9.80898e-09 44 52.54462 0.17674 1.090021 4.10000e-03 0.78090 0.18320 0.98670 0 0 43.35806 43.35880  0.32734 335.5034  0.3213  0.0036 -0.0186 -0.057  0.0179  0.0134 3.38 1.000e+00  366 -0.5747  0.026  1.000 0.0027 3 16 
SN: 1305687 1305687 10 0 S2 3 0 0.62859 0.00100 0.62740 0.00100 0.62740 0.00191 0 300 0 0 2.39657e-02 1 1 32821 -9 -9 0.62860 1.00000e-03 41.293701 -0.699280 3.79000 3.44000 -9 10.96300 1.20000e-02 -1.47900e+00 1.35600 -1.24660e+01 1.35954 1.53300 -999 24.10000 21.23000 0.60000 3.01000 27.50000 26.30358 56964.2188 7.40190 6.31598 5.82409 23.05027 riz 56965.5430 1.0073 -3.61692e-01 0.99031 6.86156e-02 8.39479e-02 23.77225 8.57530e-02 5.56035e-06 4.39165e-07 3.35732e-02 -3.22423e-07 -2.20802e-08 46 52.39641 0.23977 0.258550 0.99150 0.92150 0.99850 0.99870 0.98850 0 43.23335 42.83947  0.14873  0.1534  0.2542  0.0043  0.3877  2.607  0.0062  0.0107 6.76 9.796e-03 2287 -0.3942  0.008  0.336 0.0000 5 15 
SN: 1313594 1313594 10 1 X1 3 0 0.28940 0.00100 0.28834 0.00100 0.28834 0.00163 0 300 0 0 2.22559e-02 1 1 34055 -9 -9 0.28940 1.00000e-03 34.832684 -5.789241 1.11800 1.02600 -9 10.07700 1.70000e-02 0.32100 3.40000e-02 -9.73200e+00 4.53431e-02 1.22600 -999 23.61000 21.79000 10.10000 27.84000 24.98920 23.88833 57001.0391 78.11852 75.23039 47.54246 176.20642 griz 57002.3750 0.1876 0.59490 0.17195 -8.51132e-02 1.30880e-02 21.15536 1.66096e-02 6.19237e-05 9.47311e-07 7.18101e-04 -8.83088e-08 -7.45795e-09 45 26.80055 0.98574 0.346142 1 1 1 1 1 0 40.84993 40.85323  0.09974  0.0989  0.0447  0.0085  0.0103  0.103 -0.0136  0.0162 -0.81 0.000e+00 3173 0.0170  0.005  1.000 0.0066 4  9 
SN: 1297580 1297580 10 0 C3 3 0 0.63626 0.00100 0.63561 0.00100 0.63561 0.00192 0 300 0 0 9.15666e-03 1 1 27687 -9 -9 0.63630 1.00000e-03 52.221130 -28.735949 0.18400 0.21200 -9 10.53900 3.90000e-02 0.21400 0.62100 -1.03540e+01 0.63156 1.30400 -999 24.68000 21.96000 2.95000 37.83000 26.32545 23.55541 56933.1719 22.88765 22.19970 10.70095 60.63494 riz 56933.2266 0.4242 -1.32222e+00 0.41176 -1.62350e-01 4.56171e-02 23.56858 3.90783e-02 6.70763e-06 2.41424e-07 4.73244e-03 -7.04157e-08 -4.25732e-09 37 31.92925 0.70549 0.697934 0.99040 0.78890 0.99990 0.99970 1 0 43.05697 42.87273  0.17666  0.1813  0.1504  0.0042  0.1781  1.008  0.0062  0.0107 1.34 0.000e+00 2275 0.1427  0.009  1.000 0.0073 3 15 
SN: 1320009 1320009 10 0 C3 3 0 0.69229 0.00100 0.69164 0.00100 0.69164 0.00197 0 300 0 0 8.60263e-03 1 2 26896 -9 -9 0.69230 1.00000e-03 53.018257 -28.651703 0.53500 0.61900 -3.91198e+00 10.74700 1.50000e-02 -7.98000e-01 9.20200 -1.15870e+01 9.20230 1.59400 -999 25.12000 21.99000 1.82000 37.10000 26.84982 23.57656 57025.1562 15.86282 13.23622 12.15749 48.17861 riz 57022.7148 0.4476 0.17364 0.47716 -2.90110e-02 4.07947e-02 23.73240 4.16794e-02 5.76822e-06 2.21431e-07 7.90655e-03 -8.29912e-08 -3.63180e-09 27 17.02154 0.93059 0.112702 0.99070 0.98670 1 0.99920 1 0 43.21584 43.09400  0.17006  0.1743  0.1367  0.0039  0.1040  0.611  0.0179  0.0134 0.62 0.000e+00 13825 -0.0193  0.004  1.000 0.0090 3 16 
SN: 1320066 1320066 10 0 E1 3 0 0.52035 0.00100 0.51920 0.00100 0.51920 0.00182 0 300 0 0 1.20700e-02 1 1 29043 -9 -9 0.52030 1.00000e-03 8.400474 -42.039471 0.28000 0.25900 -9 10.96500 1.60000e-02 1.36100 0.46000 -9.59600e+00 0.46364 1.01400 -999 22.47000 20.46000 24.98000 150.57001 24.00602 22.05565 57016.1094 11.10259 7.71032 7.10736 23.87335 riz 57016.3008 1.1692 0.44243 1.14213 0.13708 7.91163e-02 23.49537 7.01203e-02 7.17551e-06 4.63417e-07 1.31207e-02 -2.54052e-07 -2.13261e-08 18 22.57998 0.20725 0.480158 0.99800 0.57170 0.98300 0.99910 0.99730 0 42.72513 42.34701  0.27052  0.2713  0.2889  0.0050  0.3819  1.412 -0.0038  0.0132 3.17 7.038e-04 7097 -0.2425  0.006  0.864 0.0000 6 13 
SN: 1318460 1318460 10 0 S2 3 0 0.36704 0.00100 0.36604 0.00100 0.36604 0.00169 0 300 0 0 2.88214e-02 1 3 33377 -9 -9 0.36700 1.00000e-03 41.573906 -0.670686 0.24500 0.38300 -4.36694e+00 8.72700 2.70000e-02 -4.93000e-01 0.36000 -9.23100e+00 0.37182 0.23700 -999 24.62000 23.44000 3.38000 10.07000 26.17771 24.99243 57029.0703 41.93715 29.61244 24.19112 82.28757 griz 57020.6914 0.2532 0.27966 0.36028 5.43211e-02 2.32582e-02 22.01372 3.23947e-02 2.80876e-05 8.38037e-07 4.92445e-03 -2.25352e-07 -1.42792e-08 26 39.09951 4.76978e-02 0.203657 0.98030 0.99000 1 0.99990 1 0 41.23154 41.45173  0.18309  0.1836  0.0688  0.0069 -0.1898 -1.037 -0.0304  0.0149 1.47 0.000e+00 4792 -0.0309  0.008  1.000 0.0275 5 11 
SN: 1295436 1295436 10 0 X3 3 0 0.29687 0.00100 0.29584 0.00100 0.29584 0.00164 0 300 0 0 2.26536e-02 1 2 37520 -9 -9 0.29690 1.00000e-03 36.773102 -4.989804 0.88400 1.08000 -2.75563e+00 9.18900 1.20000e-02 0.16900 0.20800 -9.00800e+00 0.23345 0.66500 -999 23.64000 22.39000 7.34000 24.94000 25.33576 24.00776 56903.2383 22.91751 20.08736 16.78501 54.32851 griz 56907.6797 0.4982 1.48237 0.43343 5.94613e-02 3.37322e-02 23.07980 4.88365e-02 1.05215e-05 4.73259e-07 4.15991e-03 -1.33802e-07 -1.32888e-08 29 45.66048 2.53537e-02 0.532394 1.80000e-03 0.75400 5.00000e-04 1.59000e-02 1.00000e-04 0 42.42820 40.91710  0.22587 223.8633  0.1042  0.0083  1.5247  6.750 -0.0136  0.0162 3.61 1.000e+00  666 0.0252  0.017  1.000 0.0388 2  9 
SN: 1321492 1321492 10 0 E1 3 0 0.55583 0.00100 0.55467 0.00100 0.55467 0.00185 0 300 0 0 8.78279e-03 1 1 28264 -9 -9 0.55580 1.00000e-03 8.179554 -42.666939 0.46200 0.59000 -9 10.43400 3.60000e-02 -2.06400e+00 7.93600 -1.25020e+01 7.93660 1.29500 -999 24.29000 21.60000 4.68000 49.77000 25.82438 23.25758 57030.0469 15.57576 10.55937 8.23104 31.65010 riz 57031.5977 0.7855 -1.86141e+00 0.71591 -1.62996e-01 7.84801e-02 22.84510 6.20658e-02 1.30606e-05 7.46603e-07 1.24334e-02 -3.01215e-07 -2.90982e-08 15 7.15443 0.95322 0.824731 0.99910 0.60700 0.99940 0.99900 0.99990 0 42.32536 42.51839  0.19287  0.1951  0.2455  0.0048 -0.1867 -0.968 -0.0064  0.0110 1.44 1.175e-05 3691 0.0620  0.007  0.604 0.0000 6 14 
SN: 1847148 1847148 10 0 S2 3 0 0.50740 0.00100 0.50631 0.00100 0.50631 0.00181 0 300 0 0 2.96055e-02 1 1 -27633 -9 -9 0.50740 1.00000e-03 41.761417 -1.378073 0.50400 0.41200 -9 10.80100 1.80000e-02 0.87300 1.90000e-02 -9.91100e+00 5.91354e-02 0.71000 -999 22.66000 20.79000 19.76000 119.53000 24.26053 22.30631 58015.2383 9.08816 8.56687 -99 22.22677 iz 58004.4141 1.5204 0.51299 1.07809 -1.23504e-01 0.17085 22.73206 0.20322 1.44936e-05 2.71286e-06 3.51094e-02 -1.02298e-06 -4.40878e-07 28 23.36348 0.71464 0.445780 0.51910 0.42230 0.99600 1.52000e-02 0.62330 0 42.39994 42.28190  0.29816  0.3114  0.3803  0.0052  0.1218  0.409 -0.0038  0.0132 1.60 7.882e-02 4313 0.1506  0.007  0.609 0.0000 5 13 
SN: 1936171 1936171 10 0 C2 3 0 0.47389 0.00100 0.47336 0.00100 0.47336 0.00178 0 300 0 0 9.87451e-03 1 2 -35309 -9 -9 0.47390 1.00000e-03 54.335392 -28.637262 0.84900 0.78800 -3.27114e+00 10.97500 1.50000e-02 1.02200 0.31500 -9.93600e+00 0.31943 1.04000 -999 22.24000 20.25000 30.25000 204.35001 23.79819 21.72406 58117.1758 19.35917 14.07997 10.27390 42.48280 riz 58115.7656 0.5748 -1.97293e+00 0.71036 6.41483e-02 6.24872e-02 22.84291 7.15936e-02 1.30869e-05 8.62949e-07 2.02226e-02 -3.93744e-07 -4.52378e-08 25 14.99188 0.94157 0.691533 0.99700 0.95470 1 0.99980 1 0 41.95528 42.10748  0.16866  0.1691  0.1572  0.0055 -0.1484 -0.880 -0.0038  0.0132 1.01 0.000e+00 4469 -0.3031  0.008  1.000 0.0024 6 13 
SN: 1880429 1880429 10 0 S2 3 0 0.49816 0.00100 0.49707 0.00100 0.49707 0.00180 0 300 0 0 3.11327e-02 1 1 132021 -9 -9 0.49820 1.00000e-03 41.663658 -1.377470 1.62100 1.48300 -9 9.90500 1.50000e-02 1.41500 0.32600 -8.48900e+00 0.32857 0.20400 -999 22.99000 21.78000 8.33000 33.85000 25.19839 23.67610 58036.2227 15.43204 11.34320 -99 34.85025 iz 58039.5859 1.0081 0.43837 0.82014 0.20451 0.11287 22.96194 0.13919 1.17280e-05 1.50351e-06 2.46200e-02 -4.35576e-07 -1.62488e-07 24 24.17896 0.45140 0.697196 6.49000e-02 0.63670 0.99020 4.00000e-03 0.85110 0 41.97907 42.23432  0.25200  0.2554  0.2410  0.0052 -0.2515 -0.998 -0.0038  0.0132 2.06 2.201e-02 1685 -0.2757  0.012  1.000 0.0041 5 13 
SN: 1770487 1770487 10 0 X1 3 0 0.53770 0.00100 0.53644 0.00100 0.53644 0.00183 0 300 0 0 1.82332e-02 1 2 120577 -9 -9 0.53770 1.00000e-03 35.067219 -5.241107 0.98100 1.36200 -2.51570e+00 10.09200 3.60000e-02 -3.28300e+00 4.63000 -1.33300e+01 4.63013 1.24600 -999 24.56000 22.11000 3.04000 23.48000 26.29282 24.07326 58004.3164 17.22600 12.38724 9.19734 46.19617 riz 58004.5117 0.4528 6.39921e-02 0.55170 -1.11262e-01 4.59311e-02 22.44793 5.27133e-02 1.88291e-05 9.14166e-07 8.10094e-03 -3.75558e-07 -2.53545e-08 49 50.74874 0.40447 0.371486 0.48060 0.96130 0.37590 0.91550 0.12360 0 42.06416 42.43180  0.11285  0.8065  0.1506  0.0049 -0.3613 -3.201 -0.0064  0.0110 3.61 9.800e-01 5530 0.0880  0.006  0.531 0.0000 4 14 
SN: 1891266 1891266 10 0 C3 3 0 0.70905 0.00100 0.70836 0.00100 0.70836 0.00198 0 300 0 0 8.74173e-03 3 3 134206 -9 -9 0.70900 1.00000e-03 52.334877 -27.587389 1.36000 1.52500 -5.91770e-01 10.74200 8.00000e-03 0.91600 3.50000e-02 -9.81100e+00 5.39073e-02 1.27900 -999 24.85000 22.36000 2.43000 15.62000 26.53598 24.51580 58064.2656 14.36866 11.92559 -99 34.64624 iz 58067.5820 0.7278 -1.03336e+00 0.61727 0.20465 9.94591e-02 24.27276 7.54413e-02 3.50668e-06 2.43658e-07 7.65583e-03 -5.96399e-08 -2.02586e-08 26 22.14240 0.68088 0.764211 0.88620 0.89170 0.98750 0.99650 0.99810 0 43.14275 43.15674  0.30350  0.3111  0.2729  0.0039 -0.0319 -0.105  0.0179  0.0134 1.42 1.174e-04 2810 -0.3440  0.012  1.000 0.0164 3 16 
SN: 1876301 1876301 10 0 E1 3 0 0.60195 0.00100 0.60073 0.00100 0.60073 0.00189 0 300 0 0 7.88600e-03 1 2 130809 -9 -9 0.60190 1.00000e-03 7.302611 -42.072388 0.41500 0.46100 -4.30611e+00 10.23400 2.20000e-02 1.98300 0 -8.25300e+00 0 0.36100 -999 22.72000 21.34000 19.99000 75.72000 24.24797 22.80197 58040.0039 6.87549 6.33733 4.78194 22.26345 riz 58041.5039 1.5099 6.04632e-02 1.05228 8.95326e-02 8.20405e-02 23.46047 8.01989e-02 7.40991e-06 5.47340e-07 1.74094e-02 -3.38764e-07 -2.20560e-08 44 50.00392 0.24718 0.299122 0.99010 0.83820 0.99850 0.99770 0.99680 0 42.81219 42.72611  0.21331  0.2189  0.2890  0.0045  0.0799  0.375  0.0062  0.0107 0.85 3.353e-04 10868 -0.2793  0.004  0.537 0.0000 6 15 
SN: 1912020 1912020 10 0 C1 3 0 0.55496 0.00100 0.55436 0.00100 0.55436 0.00185 0 300 0 0 7.51415e-03 1 1 139774 -9 -9 0.55500 1.00000e-03 53.489655 -27.379299 0.65200 0.89600 -9 10.34000 5.40000e-02 -4.30000e-02 4.25800 -1.03530e+01 4.25844 1.22700 -999 23.96000 21.57000 5.22000 43.98000 25.70582 23.39186 58092.1797 18.32032 11.18676 9.22053 41.13842 riz 58090.2734 0.5126 -2.60066e-01 0.55798 -1.49904e-01 5.10888e-02 22.86524 5.04688e-02 1.28204e-05 5.95939e-07 2.33671e-02 -3.38420e-07 -4.52432e-08 32 33.04182 0.41602 0.507145 0.99980 0.89380 1 0.99980 1 0 42.48851 42.51616  0.08096  0.0819  0.0976  0.0048 -0.0213 -0.263 -0.0064  0.0110 -1.16 0.000e+00 10205 0.1479  0.004  0.607 0.0000 6 14 
SN: 1879483 1879483 10 0 X3 3 0 0.87716 0.00100 0.87565 0.00100 0.87565 0.00213 0 300 0 0 2.36140e-02 1 2 132355 -9 -9 0.87720 1.00000e-03 36.244308 -4.231221 2.57200 3.12900 -4.94265e-01 10.72000 5.00000e-02 -9.15000e-01 0.88100 -1.16030e+01 0.88130 0.92500 -999 24.31000 21.67000 2.00000e-02 1.78000 27.50000 26.87395 58040.2031 16.78751 13.97472 -99 44.34782 iz 58045.6055 0.7126 -8.41251e-01 0.49797 -1.55462e-02 8.35207e-02 23.98542 3.75179e-02 4.56909e-06 1.57886e-07 -1.23603e-04 -3.91587e-08 -4.21809e-09 28 27.06026 0.51497 0.285165 0.94400 0.97500 0.99990 0.99870 0.99960 0 43.42748 43.71602  0.12973  0.1315  0.2770  0.0032 -0.2756 -2.125 -0.0129  0.0174 4.22 1.646e-04 2230 -0.1914  0.008  0.216 0.0000 2 17 
SN: 1921033 1921033 10 0 S2 3 0 0.23797 0.00100 0.23707 0.00100 0.23707 0.00159 0 300 0 0 2.87697e-02 1 1 141585 -9 -9 0.23800 1.00000e-03 41.598419 -0.678204 0.34000 0.53500 -9 8.61300 2.60000e-02 1.20000e-02 0.89300 -8.57300e+00 0.89742 0.38600 -999 23.53000 22.76000 8.42000 18.64000 25.18672 24.32388 58102.0586 70.26746 64.48277 56.30858 200.81213 griz 58101.2188 0.2576 1.01310 0.27452 4.73296e-03 1.62007e-02 21.05786 2.02416e-02 6.77417e-05 1.26292e-06 2.27910e-03 -1.95283e-07 -1.55386e-08 28 27.76820 0.47678 0.338070 0.99990 0.92920 1 1 1 0 40.51120 40.36968  0.14591  0.1453  0.0489  0.0101  0.1543  1.058 -0.0128  0.0172 1.06 0.000e+00 2075 0.0132  0.006  1.000 0.0176 5  8 
SN: 1790098 1790098 10 1 E1+E2 3 0 0.39400 0.00100 0.39298 0.00100 0.39298 0.00172 0 300 0 0 5.76230e-03 1 2 -26664 -9 -9 0.39400 1.00000e-03 8.477907 -43.641647 0.19300 0.33800 -4.07643e+00 8.90900 7.70000e-02 -5.83000e-01 0.17400 -9.53700e+00 0.36777 0.40100 -999 24.68000 23.36000 2.76000 9.78000 26.39773 25.02415 58014.0664 39.46761 24.65557 14.99948 93.70074 riz 58011.1055 0.2494 0.30205 0.21007 -8.33587e-02 2.67521e-02 22.03024 2.58826e-02 2.76633e-05 6.59459e-07 6.33587e-04 -4.88751e-08 -1.39451e-08 80 42.81306 0.99979 0.295542 0.97130 1 1 0.99990 1 0 41.61587 41.63194  0.13845  0.1388  0.0775  0.0064  0.0143  0.103 -0.0304  0.0149 -0.15 0.000e+00 10932 0.0379  0.004  1.000 0.0119 6 11 
SN: 1901241 1901241 10 0 S1 3 0 0.68264 0.00100 0.68144 0.00100 0.68144 0.00196 0 300 0 0 4.65872e-02 1 1 135870 -9 -9 0.68260 1.00000e-03 42.387215 -0.460149 1.07900 1.79000 -9 9.27700 3.00000e-02 0.80000 0.41300 -8.45900e+00 0.42844 -9.20000e-02 -999 24.05000 23.02000 2.39000 6.08000 26.55400 25.54024 58071.1992 10.41521 8.73978 7.68724 27.56915 riz 58071.8320 0.9559 1.30573 0.83744 8.59810e-02 6.66440e-02 23.56814 6.45665e-02 6.71032e-06 3.99049e-07 1.31503e-02 -2.34076e-07 -1.00527e-08 38 40.85631 0.34610 0.521131 0.94950 0.93930 0.99960 0.99450 0.99530 0 43.13494 43.05574  0.12069  0.1237  0.2409  0.0040  0.0613  0.508  0.0179  0.0134 -0.18 2.735e-04   77 -0.3064  0.025  0.246 0.0000 5 16 
SN: 1927254 1927254 10 0 C2 3 0 0.58150 0.00100 0.58091 0.00100 0.58091 0.00187 0 300 0 0 8.47266e-03 1 2 144036 -9 -9 0.58150 1.00000e-03 53.746262 -28.379322 0.18600 0.25000 -5.14906e+00 10.01600 1.30000e-02 0.41100 1.80000e-02 -9.59600e+00 2.69072e-02 0.48600 -999 23.28000 21.90000 10.34000 40.51000 24.96370 23.48109 58093.1797 11.01033 10.32283 8.30102 24.96269 riz 58104.4922 1.0292 -2.36260e-01 0.78622 3.63653e-02 7.69252e-02 23.62557 7.20093e-02 6.36463e-06 4.22121e-07 1.65320e-02 -1.93274e-07 -1.90236e-08 33 29.58671 0.63783 0.144554 0.99990 0.95580 1 0.99990 0.99930 0 43.01823 42.63782  0.18273  0.1849  0.2355  0.0046  0.3868  2.117 -0.0064  0.0110 4.87 4.233e-04 14109 -0.2032  0.004  0.588 0.0000 6 14 
SN: 1770206 1770206 10 0 E2 3 0 0.58524 0.00100 0.58411 0.00100 0.58411 0.00187 0 300 0 0 6.58464e-03 1 2 119696 -9 -9 0.58520 1.00000e-03 9.625684 -44.420986 1.96800 1.50200 -2.50380e+00 11.03500 8.00000e-03 1.31300 0.16300 -9.73300e+00 0.16574 1.12200 -999 23.33000 21.12000 5.54000 31.92000 25.64123 23.73984 57985.2422 18.03726 15.25736 12.52149 42.06577 riz 57984.4727 1.7589 -2.71378e-01 0.92609 -1.56610e-02 4.83349e-02 22.99044 4.86954e-02 1.14241e-05 5.12372e-07 6.63932e-03 -2.16883e-08 -1.58879e-08 35 30.26286 0.69611 0.104442 0.99440 0.98800 0.99470 0.99980 0.99990 0 42.45840 42.65287  0.14435  0.1460  0.1872  0.0046 -0.1881 -1.303 -0.0064  0.0110 1.62 1.285e-05 16346 -0.1208  0.003  0.574 0.0000 6 14 
