CID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD
1305051,1305051,10,0,0.29980,0.00100,0.29887,0.00100,0.29887,0.00164,0.00,300.00,0.05,0.2998,0.001,42.560154,-0.03399,1.382,0.88,10.21,0.02,0.51,-999.00,56962.3398,0.3409,-1.0063,0.3120,0.0320,0.0248,21.9226,0.0341,21.7663,3.0545E-05,9.5951E-07,0.0025,-0.0000,-0.0000,45,0.3317,0.9994,0.9917,1.0000,0.9999,1.0000,41.0895,0.1462,0.0000,-0.0865,1.0000,0.0135
1305219,1305219,10,0,0.61748,0.00100,0.61633,0.00100,0.61633,0.00190,0.00,300.00,0.05,0.6175,0.001,42.504574,0.052446000000000007,0.572,0.89,10.22,0.02,0.84,-999.00,56966.1836,0.8586,0.3426,0.8908,0.0063,0.0772,23.4739,0.0830,23.6953,7.3189E-06,5.5967E-07,0.0182,-0.0000,-0.0000,39,0.7645,0.9914,0.9669,0.9968,0.9982,0.9990,43.0185,0.1641,0.0000,-0.1671,0.3610,0.0000
1305276,1305276,10,0,0.25390,0.00100,0.25286,0.00100,0.25286,0.00160,0.00,300.00,0.02,0.2539,0.001,34.147984,-5.271097,0.892,0.82,10.20,0.01,1.04,-999.00,56965.8984,0.4103,-1.1146,0.4334,0.1417,0.0324,21.9131,0.0470,21.4098,3.0815E-05,1.3347E-06,0.0030,-0.0000,-0.0000,17,0.0794,0.5974,0.8014,0.0060,0.9986,0.6253,40.7330,0.2032,0.0120,-0.0991,1.0000,0.0256
1305308,1305308,10,0,0.69112,0.00100,0.68972,0.00100,0.68972,0.00196,0.00,300.00,0.02,0.6911,0.001,34.507694,-5.548024,0.087,0.12,11.01,0.09,1.57,-999.00,56967.6641,0.8864,-0.9231,0.9012,0.0171,0.0828,23.6590,0.0843,23.8954,6.1716E-06,4.7943E-07,0.0221,-0.0000,-0.0000,45,0.6452,0.9909,0.9657,0.9999,0.9995,0.9999,43.2186,0.1415,0.0000,-0.4194,0.2370,0.0000
1305350,1305350,10,0,0.49382,0.00100,0.49263,0.00100,0.49263,0.00180,0.00,300.00,0.02,0.4938,0.001,35.932045,-7.177536999999999,0.274,0.36,9.51,0.02,0.18,-999.00,56961.5820,0.9880,0.9217,0.8408,0.2887,0.0792,23.4727,0.0895,22.9701,7.3269E-06,6.0407E-07,0.0063,-0.0000,-0.0000,41,0.9741,0.9953,0.5532,0.9979,0.9976,0.9986,42.2933,0.2645,0.0000,-0.2680,1.0000,0.0019
1305409,1305409,10,0,0.62066,0.00100,0.61935,0.00100,0.61935,0.00190,0.00,300.00,0.02,0.6207,0.001,35.237675,-6.930185000000001,0.202,0.29,10.45,0.07,1.35,-999.00,56961.3164,0.9237,-1.2775,0.5587,-0.0063,0.0767,23.2958,0.0646,23.4267,8.6232E-06,5.1284E-07,0.0040,-0.0000,-0.0000,44,0.4283,0.9978,0.9767,0.9998,0.9993,0.9997,42.7499,0.1564,0.0000,-0.2978,0.3680,0.0000
1305486,1305486,10,0,0.90040,0.00100,0.89888,0.00100,0.89888,0.00215,0.00,300.00,0.02,0.9004,0.001,36.366946999999996,-5.072275,0.641,0.57,11.01,0.01,1.05,-999.00,56964.6992,0.7677,0.3471,0.5561,-0.1543,0.1103,24.0310,0.0583,24.3261,4.3811E-06,2.3508E-07,0.0165,-0.0000,-0.0000,24,0.6266,0.9766,0.8778,0.9998,0.9994,0.9993,43.6493,0.1497,0.0000,0.2605,0.1890,0.0000
1305504,1305504,10,1,0.49679,0.00100,0.49559,0.00100,0.49559,0.00180,0.00,300.00,0.02,0.4968,0.001,36.057907,-5.165079,2.629,2.16,11.28,0.01,1.51,-999.00,56973.7422,0.4158,-0.2805,0.2389,-0.0730,0.0407,22.7519,0.0310,22.9560,1.4232E-05,4.0693E-07,0.0017,-0.0000,-0.0000,21,0.9950,1.0000,0.9407,1.0000,0.9999,1.0000,42.2792,0.1417,0.0000,-0.0029,1.0000,0.0041
1305541,1305541,10,0,0.83438,0.00100,0.83293,0.00100,0.83293,0.00209,0.00,300.00,0.02,0.8344,0.001,36.642239000000004,-5.560589,2.545,2.96,10.79,0.02,1.56,-999.00,56970.9805,0.6844,-1.5747,0.4361,-0.0696,0.0489,24.1190,0.0470,24.1613,4.0402E-06,1.7483E-07,0.0060,-0.0000,-0.0000,42,0.0106,0.9749,0.9200,0.9987,0.9994,0.9885,43.4845,0.1317,0.0002,-0.0600,0.5550,0.0000
1305626,1305626,10,1,0.32680,0.00100,0.32572,0.00100,0.32572,0.00166,0.00,300.00,0.02,0.3268,0.001,35.654635999999996,-4.133271,0.091,0.14,9.25,0.01,0.78,-999.00,56975.2891,0.2291,-0.4891,0.1315,-0.0922,0.0156,21.6071,0.0208,21.7979,4.0848E-05,7.8094E-07,0.0004,-0.0000,-0.0000,39,0.9879,0.9999,0.9986,1.0000,1.0000,1.0000,41.1211,0.1036,0.0000,-0.0008,1.0000,0.0064
1305687,1305687,10,0,0.62859,0.00100,0.62740,0.00100,0.62740,0.00191,0.00,300.00,0.02,0.6286,0.001,41.293701,-0.69928,3.79,3.44,10.96,0.01,1.53,-999.00,56965.5586,1.0208,-0.2778,0.8368,0.0845,0.0820,23.7846,0.0843,23.8931,5.4975E-06,4.2705E-07,0.0188,-0.0000,-0.0000,46,0.2762,0.9910,0.9005,0.9986,0.9988,0.9881,43.2163,0.1543,0.0025,-0.3978,0.3360,0.0000
1305756,1305756,10,0,0.27638,0.00100,0.27589,0.00100,0.27589,0.00162,0.00,300.00,0.01,0.2764,0.001,53.495224,-26.872266999999997,1.556,1.49,8.89,0.03,0.38,-999.00,56971.8750,0.3292,-1.9800,0.2172,0.2029,0.0322,22.2105,0.0418,21.2316,2.3431E-05,9.0150E-07,0.0008,-0.0000,-0.0000,47,0.0150,0.0059,0.5699,0.0001,0.0637,0.0060,40.5548,0.3982,0.6043,0.0091,1.0000,0.0532
1305785,1305785,10,0,0.47431,0.00100,0.47328,0.00100,0.47327,0.00178,0.00,300.00,0.01,0.4743,0.001,9.893391000000001,-44.833420000000004,0.083,0.09,10.86,0.05,1.37,-999.00,56970.4414,0.5169,0.3804,0.4886,0.0105,0.0516,22.8498,0.0564,22.9653,1.3004E-05,6.7523E-07,0.0051,-0.0000,-0.0000,31,0.1208,0.9985,0.9631,0.9998,0.9950,0.4477,42.2885,0.1558,0.0408,-0.0683,0.8730,0.0000
1305807,1305807,10,0,0.57110,0.00100,0.56997,0.00100,0.56997,0.00186,0.00,300.00,0.01,0.5711,0.001,9.613650999999999,-43.923054,0.516,0.94,9.22,0.15,0.56,-999.00,56969.4531,1.0657,0.0022,0.9266,0.2111,0.0797,23.8403,0.0831,23.5647,5.2225E-06,3.9994E-07,0.0175,-0.0000,-0.0000,30,0.8071,0.9418,0.9013,0.9913,0.9947,0.9278,42.8879,0.2473,0.0040,-0.4009,0.8650,0.0000
1305835,1305835,10,0,0.34291,0.00100,0.34196,0.00100,0.34196,0.00167,0.00,300.00,0.01,0.3429,0.001,10.065436,-44.370411,0.211,0.19,10.53,0.01,1.50,-999.00,57009.1172,0.4091,-2.9801,0.4875,0.1014,0.0368,22.5996,0.0413,21.9966,1.6374E-05,6.2332E-07,0.0072,-0.0000,-0.0000,33,0.8511,0.7488,0.6513,0.9665,0.8995,0.7702,41.3198,0.1870,0.0037,-0.1739,1.0000,0.0216
1305873,1305873,10,0,0.60153,0.00100,0.60092,0.00100,0.60092,0.00189,0.00,300.00,0.01,0.6015,0.001,53.600513,-27.665676,0.867,0.99,9.23,0.04,0.07,-999.00,56979.0234,0.4064,1.2478,0.2671,0.0151,0.0264,23.3455,0.0249,23.4544,8.2375E-06,1.8902E-07,0.0007,-0.0000,-0.0000,88,0.8126,0.0465,0.9665,0.0007,0.9056,0.9972,42.7776,0.1760,0.0000,0.0261,1.0000,0.0193
1305946,1305946,10,0,0.64800,0.00100,0.64663,0.00100,0.64663,0.00193,0.00,300.00,0.02,0.648,0.001,34.408382,-5.219321,0.487,0.62,10.66,0.07,1.37,-999.00,56957.3359,1.0730,-2.0737,0.7218,0.0031,0.0908,23.6698,0.0702,23.7652,6.1105E-06,3.9485E-07,0.0087,-0.0000,-0.0000,45,0.5994,0.9872,0.9571,0.9997,0.9996,0.9988,43.0884,0.1709,0.0000,-0.4199,0.3200,0.0000
1306059,1306059,10,0,0.60760,0.00100,0.60631,0.00100,0.60631,0.00189,0.00,300.00,0.02,0.6076,0.001,36.378859999999996,-4.7526779999999995,0.477,0.69,9.70,0.03,0.42,-999.00,56963.8164,0.5283,-0.2861,0.3619,0.0165,0.0445,23.5597,0.0537,23.5167,6.7630E-06,3.3422E-07,0.0062,-0.0000,-0.0000,33,0.7933,0.9871,0.9267,0.9998,0.9994,0.9984,42.8400,0.1858,0.0000,-0.0732,1.0000,0.0155
1306067,1306067,10,0,0.72280,0.00100,0.72220,0.00100,0.72220,0.00199,0.00,300.00,0.01,0.7228,0.001,55.089507999999995,-28.779916999999998,0.411,0.59,10.36,0.06,0.96,-999.00,56969.3711,0.7111,-0.1539,0.5971,-0.1633,0.0545,23.3101,0.0529,23.6635,8.5106E-06,4.1460E-07,0.0102,-0.0000,-0.0000,42,0.5586,0.9992,0.8632,1.0000,0.9995,1.0000,42.9867,0.1146,0.0000,0.1497,0.3250,0.0000
1306073,1306073,10,1,0.32964,0.00100,0.32858,0.00100,0.32858,0.00166,0.00,300.00,0.02,0.3296,0.001,36.850567,-3.749221,0.552,0.65,10.47,0.02,1.38,-999.00,56972.3203,0.2641,-1.2095,0.1703,-0.0083,0.0186,21.9303,0.0227,21.8317,3.0330E-05,6.3439E-07,0.0008,-0.0000,-0.0000,35,0.9996,0.9973,1.0000,0.9999,0.9999,1.0000,41.1549,0.1118,0.0000,-0.0512,1.0000,0.0074
1306110,1306110,10,0,0.60994,0.00100,0.60864,0.00100,0.60864,0.00190,0.00,300.00,0.02,0.6099,0.001,36.220924,-3.821939,2.335,1.43,11.12,0.06,1.25,-999.00,56975.8164,0.4591,0.4307,0.2707,-0.0611,0.0316,23.0202,0.0283,23.2769,1.1116E-05,2.8935E-07,0.0019,-0.0000,-0.0000,33,0.8943,0.9987,0.9900,1.0000,0.9997,1.0000,42.6001,0.1361,0.0000,0.0219,1.0000,0.0056
1306141,1306141,10,1,0.33286,0.00100,0.33239,0.00100,0.33239,0.00167,0.00,300.00,0.01,0.3329,0.001,54.897769999999994,-28.910248,1.848,1.49,9.75,0.01,0.48,-999.00,56977.3828,0.3227,0.0537,0.2359,-0.0499,0.0184,21.5920,0.0241,21.7425,4.1421E-05,9.2001E-07,0.0012,-0.0000,-0.0000,42,0.9907,0.9996,1.0000,1.0000,1.0000,1.0000,41.0657,0.1259,0.0000,-0.0052,1.0000,0.0098
1306360,1306360,10,101,0.45534,0.00100,0.45478,0.00100,0.45478,0.00177,0.00,300.00,0.01,0.4553,0.001,53.676704,-26.487257,0.992,0.93,10.80,0.02,1.11,-999.00,57278.6680,0.8777,-1.3059,0.5117,-0.0289,0.0567,22.6579,0.0548,22.6642,1.5518E-05,7.8327E-07,0.0003,-0.0000,-0.0000,47,0.9124,0.9989,0.9540,0.9999,0.9997,1.0000,41.9874,0.1641,0.0000,-0.1073,0.8420,0.0000
1306366,1306366,10,0,0.15145,0.00100,0.15063,0.00100,0.15062,0.00153,0.00,300.00,0.04,0.1514,0.001,42.24712,-0.503019,3.668,1.83,9.06,0.02,0.46,-999.00,57284.1289,0.2237,-0.2868,0.2293,0.2223,0.0239,21.0828,0.0338,20.3027,6.6201E-05,2.0610E-06,0.0023,-0.0000,-0.0000,21,0.2963,0.9974,0.5727,0.9957,0.9994,0.9998,39.6260,0.2123,0.0000,0.0222,1.0000,0.0398
1306378,1306378,10,0,0.36195,0.00100,0.36101,0.00100,0.36101,0.00169,0.00,300.00,0.06,0.362,0.001,43.7551,-0.032378,0.297,0.31,10.46,0.01,0.75,-999.00,57286.4531,0.7562,2.2587,0.5198,0.1987,0.0355,22.5076,0.0479,22.2194,1.7822E-05,7.8649E-07,0.0040,-0.0000,-0.0000,52,0.6176,0.9775,0.2736,0.9998,0.9752,0.9975,41.5427,0.2078,0.0001,0.0509,1.0000,0.0247
1306390,1306390,10,101,0.41009,0.00100,0.40911,0.00100,0.40911,0.00173,0.00,300.00,0.06,0.4101,0.001,43.316399,-0.030026,0.174,0.22,10.41,0.04,1.35,-999.00,57279.6172,1.8670,0.4094,0.8116,0.1389,0.0668,22.8273,0.0790,22.6366,1.3277E-05,9.6559E-07,0.0010,-0.0000,-0.0000,37,0.9018,0.9934,0.6923,0.9970,0.8814,0.9954,41.9598,0.2320,0.0001,-0.1578,1.0000,0.0121
1306423,1306423,10,0,0.44739,0.00100,0.44638,0.00100,0.44638,0.00176,0.00,300.00,0.06,0.4474,0.001,43.187901000000004,-0.886201,0.766,0.80,9.85,0.01,0.30,-999.00,57278.2227,1.1165,-2.1277,0.5698,-0.0069,0.0706,22.6682,0.0847,22.5002,1.5372E-05,1.1993E-06,0.0118,-0.0000,-0.0000,38,0.1251,0.0013,0.9453,0.9790,0.9657,0.8816,41.8234,0.1977,0.0036,-0.1717,1.0000,0.0074
1306578,1306578,10,0,0.42150,0.00100,0.42044,0.00100,0.42044,0.00174,0.00,300.00,0.01,0.4215,0.001,6.8688,-43.116653,1.28,1.39,10.40,0.03,1.17,-999.00,56975.6445,0.9569,0.5206,0.4620,-0.0273,0.0344,22.0703,0.0398,22.2637,2.6662E-05,9.7732E-07,0.0009,-0.0000,-0.0000,27,0.7235,0.6887,0.9983,0.9998,0.9998,0.9886,41.5869,0.1313,0.0006,-0.0059,1.0000,0.0027
1306626,1306626,10,101,0.42140,0.00100,0.42089,0.00100,0.42089,0.00174,0.00,300.00,0.01,0.4214,0.001,54.877239,-27.239110999999998,0.461,0.69,8.77,0.03,0.14,-999.00,57285.0938,0.4529,0.3167,0.4107,-0.0812,0.0385,22.1122,0.0472,22.3664,2.5651E-05,1.1157E-06,0.0035,-0.0000,-0.0000,46,0.0944,0.9270,0.9900,0.9999,0.9999,1.0000,41.6896,0.1534,0.0000,0.0312,1.0000,0.0078
1306736,1306736,10,0,0.55200,0.00100,0.55145,0.00100,0.55145,0.00185,0.00,300.00,0.01,0.552,0.001,54.921165,-27.747840999999998,1.019,0.76,10.86,0.01,0.75,-999.00,57275.0078,0.9394,-2.3279,0.6024,-0.0542,0.0738,23.0539,0.0601,23.0295,1.0776E-05,5.9641E-07,-0.0024,-0.0000,-0.0000,50,0.5261,0.9897,0.9300,0.9963,0.9993,0.9989,42.3528,0.1944,0.0000,-0.1625,0.6180,0.0000
1306980,1306980,10,1,0.54789,0.00100,0.54674,0.00100,0.54674,0.00184,0.00,300.00,0.01,0.5479,0.001,7.035891,-43.291695000000004,0.675,0.70,10.33,0.01,0.75,-999.00,57282.1875,0.9609,-1.1051,0.6833,-0.0431,0.0870,23.0629,0.0815,23.1443,1.0687E-05,8.0192E-07,-0.0039,-0.0000,-0.0000,44,0.0500,0.9959,0.9625,0.9994,0.9996,0.9998,42.4675,0.2350,0.0000,-0.1061,0.6280,0.0000
1306986,1306986,10,0,0.44916,0.00100,0.44808,0.00100,0.44808,0.00176,0.00,300.00,0.01,0.4492,0.001,7.867288,-42.875546,0.175,0.21,10.65,0.06,1.40,-999.00,57276.3398,1.2212,-2.7730,0.7482,-0.1018,0.1128,23.1080,0.0951,23.0549,1.0252E-05,8.9806E-07,-0.0038,-0.0000,-0.0000,45,0.6664,0.9826,0.6953,0.9856,0.9970,0.9926,42.3781,0.3058,0.0005,-0.0568,0.8150,0.0000
1306991,1306991,10,101,0.42306,0.00100,0.42199,0.00100,0.42199,0.00174,0.00,300.00,0.01,0.4231,0.001,8.468082,-42.094688,0.295,0.25,10.95,0.03,1.47,-999.00,57288.3672,0.5160,-0.3444,0.5069,-0.0789,0.0635,22.1140,0.0850,22.3127,2.5610E-05,2.0059E-06,0.0084,-0.0000,-0.0000,40,0.0389,0.9940,0.9333,1.0000,0.9999,1.0000,41.6359,0.1799,0.0000,0.0107,0.9710,0.0000
1307261,1307261,10,0,0.70487,0.00100,0.70351,0.00100,0.70351,0.00198,0.00,300.00,0.02,0.7049,0.001,36.624588,-4.003195,0.341,0.44,10.77,0.02,1.32,-999.00,56640.6445,0.5364,0.6971,0.4770,0.0619,0.0430,23.5495,0.0412,23.5725,6.8264E-06,2.5899E-07,0.0077,-0.0000,-0.0000,26,0.3748,0.9773,1.0000,0.9998,0.9932,0.9899,42.8957,0.1621,0.0003,-0.0849,1.0000,0.0041
1307277,1307277,10,1,0.41216,0.00100,0.41113,0.00100,0.41113,0.00173,0.00,300.00,0.03,0.4122,0.001,41.738831,-0.23556100000000002,0.065,0.08,10.36,0.01,1.09,-999.00,57284.3594,0.6411,-0.2613,0.6485,0.2367,0.0635,22.7627,0.0831,22.2948,1.4090E-05,1.0783E-06,0.0135,-0.0000,-0.0000,44,0.7291,0.7634,0.7163,0.9988,0.9996,1.0000,41.6181,0.2043,0.0000,-0.2932,1.0000,0.0145
1307748,1307748,10,0,0.52589,0.00100,0.52527,0.00100,0.52527,0.00182,0.00,300.00,0.01,0.5259,0.001,52.049038,-28.053427000000003,3.77,2.46,11.13,0.01,1.22,-999.00,56689.3047,0.9051,-0.8105,0.8078,-0.0729,0.0332,22.5996,0.0313,22.7248,1.6375E-05,4.7172E-07,0.0081,-0.0000,-0.0000,12,0.6145,0.9977,0.9583,1.0000,0.9988,1.0000,42.0480,0.1684,0.0000,-0.0097,1.0000,0.0051
1307783,1307783,10,0,0.74130,0.00100,0.74061,0.00100,0.74061,0.00201,0.00,300.00,0.01,0.7413,0.001,52.687259999999995,-27.469807,1.044,1.02,10.98,0.01,1.04,-999.00,57289.6562,0.7485,1.0245,0.6317,0.0847,0.0524,24.2294,0.0527,24.2202,3.6496E-06,1.7702E-07,0.0027,-0.0000,-0.0000,44,0.9906,0.9713,0.9788,0.9918,0.9316,0.9849,43.5434,0.2404,0.0006,-0.0715,1.0000,0.0074
1307830,1307830,10,1,0.36000,0.00100,0.35948,0.00100,0.35948,0.00169,0.00,300.00,0.01,0.36,0.001,53.294861,-27.957586,1.418,1.74,10.39,0.06,1.56,-999.00,57286.2109,0.2609,-1.7327,0.1921,-0.0692,0.0204,22.1971,0.0212,22.1777,2.3723E-05,4.6287E-07,0.0004,-0.0000,-0.0000,44,0.9698,0.7179,0.9988,0.9974,0.9996,1.0000,41.5009,0.1040,0.0000,-0.0247,1.0000,0.0042
1307843,1307843,10,0,0.92220,0.00100,0.92146,0.00100,0.92146,0.00217,0.00,300.00,0.01,0.9222,0.001,52.784732999999996,-28.720337,0.28,0.38,9.58,0.08,0.01,-999.00,57281.1406,1.5704,0.6710,0.8278,0.1652,0.1627,24.7220,0.0710,24.7899,2.3184E-06,1.5166E-07,0.0068,-0.0000,-0.0000,30,0.8421,0.9773,0.8733,0.9974,0.9976,0.9742,44.1131,0.2862,0.0011,-0.4938,0.2870,0.0000
1308314,1308314,10,101,0.40700,0.00100,0.40647,0.00100,0.40647,0.00173,0.00,300.00,0.01,0.407,0.001,53.415836,-28.940893,0.887,2.20,7.93,0.10,0.01,-999.00,56977.9492,0.4812,0.2214,0.3288,-0.0482,0.0354,22.3193,0.0382,22.4897,2.1197E-05,7.4561E-07,0.0014,-0.0000,-0.0000,34,0.4433,0.9994,1.0000,1.0000,0.9998,1.0000,41.8129,0.1502,0.0000,-0.0034,1.0000,0.0096
1308326,1308326,10,1,0.32717,0.00100,0.32622,0.00100,0.32622,0.00166,0.00,300.00,0.05,0.3272,0.001,42.270340000000004,0.5820420000000001,1.309,1.28,9.58,0.02,0.34,-999.00,56976.1797,0.2911,0.4926,0.2076,-0.1122,0.0167,21.4651,0.0226,21.8387,4.6554E-05,9.6709E-07,0.0007,-0.0000,-0.0000,46,0.9579,1.0000,0.9900,1.0000,1.0000,1.0000,41.1619,0.1096,0.0000,0.0368,1.0000,0.0066
1308357,1308357,10,0,0.34255,0.00100,0.34157,0.00100,0.34157,0.00167,0.00,300.00,0.03,0.3426,0.001,41.335865000000005,-1.191828,0.512,0.63,10.30,0.01,0.85,-999.00,56976.8555,0.3786,0.7104,0.2542,0.2290,0.0238,22.2187,0.0302,21.7476,2.3256E-05,6.4664E-07,0.0017,-0.0000,-0.0000,51,0.0079,0.9815,0.6345,1.0000,1.0000,0.9999,41.0708,0.1852,0.0000,-0.1097,1.0000,0.0271
1308453,1308453,10,0,0.75712,0.00100,0.75572,0.00100,0.75572,0.00202,0.00,300.00,0.02,0.7571,0.001,36.880547,-3.9618160000000002,0.96,1.05,10.22,0.03,0.33,-999.00,57281.2539,1.0426,-0.6243,0.7021,-0.0556,0.0594,24.0360,0.0570,24.1363,4.3611E-06,2.2890E-07,0.0060,-0.0000,-0.0000,36,0.1000,0.9424,0.9519,0.9686,0.9828,0.9973,43.4596,0.2266,0.0001,-0.0087,0.9200,0.0000
1308529,1308529,10,0,0.72352,0.00100,0.72212,0.00100,0.72212,0.00199,0.00,300.00,0.02,0.7235,0.001,35.843983,-3.9927050000000004,0.726,0.95,9.77,0.02,0.24,-999.00,57289.0664,0.9917,0.8756,0.8286,0.1205,0.0600,24.1002,0.0641,23.9483,4.1109E-06,2.4265E-07,0.0077,-0.0000,-0.0000,39,0.0248,0.9621,0.9660,0.9975,0.8204,0.9870,43.2715,0.2579,0.0003,-0.1016,1.0000,0.0123
1308568,1308568,10,1,0.64442,0.00100,0.64304,0.00100,0.64304,0.00192,0.00,300.00,0.02,0.6444,0.001,33.873154,-5.052561,0.185,0.40,8.70,0.04,-0.23,-999.00,57289.6523,0.7776,0.2001,0.9564,0.1497,0.0790,23.2554,0.1086,23.3136,8.9506E-06,8.9557E-07,0.0273,-0.0000,-0.0000,39,0.0272,0.9138,0.9472,0.9973,0.9988,0.9751,42.6368,0.1583,0.0022,-0.5116,0.3460,0.0000
1308582,1308582,10,101,0.36812,0.00100,0.36704,0.00100,0.36704,0.00169,0.00,300.00,0.02,0.3681,0.001,37.137203,-4.372703,0.296,0.29,10.66,0.02,1.43,-999.00,57287.7578,0.2720,-0.7354,0.2283,-0.0645,0.0229,21.8038,0.0274,21.9297,3.4080E-05,8.5937E-07,0.0023,-0.0000,-0.0000,46,0.6861,0.1813,1.0000,0.9993,0.9998,0.9999,41.2529,0.1005,0.0000,-0.0242,1.0000,0.0042
1308589,1308589,10,0,0.68643,0.00100,0.68576,0.00100,0.68576,0.00196,0.00,300.00,0.01,0.6864,0.001,52.369991,-28.462612,0.378,0.44,9.18,0.02,-0.11,-999.00,56982.9961,0.4464,0.4881,0.3042,0.0558,0.0278,23.3027,0.0276,23.2402,8.5685E-06,2.1791E-07,0.0015,-0.0000,-0.0000,38,0.2103,0.6687,0.9812,0.1644,0.9911,0.0376,42.5634,0.4680,0.8381,-0.0516,1.0000,0.0215
1308916,1308916,10,0,0.43820,0.00100,0.43769,0.00100,0.43769,0.00175,0.00,300.00,0.01,0.4382,0.001,55.022606,-27.152872,0.418,0.52,9.83,0.01,0.35,-999.00,57291.0938,0.5280,-0.8599,0.5160,-0.0483,0.0647,22.6342,0.0814,22.6806,1.5861E-05,1.1895E-06,0.0091,-0.0000,-0.0000,50,0.6898,0.9988,0.9587,0.9998,0.9992,0.9933,42.0038,0.2028,0.0002,-0.0530,1.0000,0.0083
1309013,1309013,10,0,0.21358,0.00100,0.21260,0.00100,0.21260,0.00157,0.00,300.00,0.02,0.2136,0.001,35.46608,-7.339446000000001,1.942,1.29,10.49,0.01,0.89,-999.00,57292.4297,0.3234,-0.9442,0.2125,0.2260,0.0301,21.4359,0.0472,20.6874,4.7824E-05,2.0808E-06,0.0025,-0.0000,-0.0000,49,0.3989,0.9758,0.6707,1.0000,0.9996,1.0000,40.0106,0.1872,0.0000,-0.0892,1.0000,0.0290
1309051,1309051,10,0,0.59756,0.00100,0.59629,0.00100,0.59629,0.00188,0.00,300.00,0.03,0.5976,0.001,36.498740999999995,-6.211505000000001,0.445,0.38,11.28,0.02,1.49,-999.00,57285.1875,0.7870,-0.9406,0.7429,-0.1103,0.0865,22.9871,0.0884,23.2089,1.1460E-05,9.3313E-07,0.0102,-0.0000,-0.0000,48,0.0259,0.9473,0.9232,0.9907,0.9972,0.9166,42.5321,0.1918,0.0030,-0.0106,0.4180,0.0000
1309215,1309215,10,0,0.77536,0.00100,0.77464,0.00100,0.77464,0.00204,0.00,300.00,0.01,0.7754,0.001,51.672451,-28.323631,1.326,1.29,10.00,0.03,0.21,-999.00,56982.4219,0.4839,-0.3580,0.3289,-0.1578,0.0313,23.5229,0.0299,23.7663,6.9959E-06,1.9264E-07,0.0010,-0.0000,-0.0000,43,0.2029,0.2589,0.8831,0.9131,0.9990,0.9977,43.0895,0.1842,0.0001,0.1766,1.0000,0.0153
1309227,1309227,10,0,0.92649,0.00100,0.92576,0.00100,0.92576,0.00217,0.00,300.00,0.01,0.9265,0.001,53.180927000000004,-28.452267,0.442,0.59,10.25,0.08,0.53,-999.00,56973.4023,1.0543,0.1917,0.6766,-0.0850,0.1229,24.6013,0.0580,24.8265,2.5911E-06,1.3832E-07,0.0133,-0.0000,-0.0000,29,0.4778,0.8972,0.9557,0.9761,0.9986,0.9380,44.1497,0.1940,0.0039,0.0893,0.2340,0.0000
1309288,1309288,10,1,0.26838,0.00100,0.26793,0.00100,0.26793,0.00162,0.00,300.00,0.01,0.2684,0.001,54.64481,-29.194363,0.311,0.18,10.93,0.02,1.16,-999.00,56989.1211,0.1904,0.5754,0.1901,-0.1116,0.0180,20.8680,0.0212,21.2931,8.0685E-05,1.5746E-06,0.0005,-0.0000,-0.0000,31,0.6681,0.9982,0.9597,1.0000,0.9981,0.9992,40.6163,0.1063,0.0000,0.0341,1.0000,0.0053
1309293,1309293,10,0,0.33521,0.00100,0.33472,0.00100,0.33472,0.00167,0.00,300.00,0.01,0.3352,0.001,53.945693999999996,-28.484144,0.3,0.45,9.23,0.02,0.84,-999.00,56986.8320,0.2753,0.1553,0.2130,0.0770,0.0189,22.0956,0.0243,21.8644,2.6047E-05,5.8311E-07,0.0009,-0.0000,-0.0000,43,0.6581,0.9992,0.9971,1.0000,0.9999,1.0000,41.1876,0.1954,0.0000,-0.0027,1.0000,0.0320
1309323,1309323,10,0,0.48362,0.00100,0.48309,0.00100,0.48309,0.00179,0.00,300.00,0.01,0.4836,0.001,54.588726,-28.809023,0.271,0.41,9.22,0.04,0.29,-999.00,56989.8828,0.4958,0.8353,0.4566,0.1541,0.0467,23.0802,0.0529,22.8236,1.0518E-05,5.1229E-07,0.0031,-0.0000,-0.0000,34,0.1963,0.9983,0.9398,0.9557,0.9998,0.6634,42.1468,0.1920,0.0105,-0.1082,1.0000,0.0126
